Fisher,Variance_F,SE_F,ID_R,Year,country,design,terrortype,outcome
0.19768,0.004255,0.06523,10208,2017,United States,(Quasi)Experiment,Islamist,Conservatism
0.282768,0.008547,0.09245,10208,2017,United States,(Quasi)Experiment,Islamist,Outgroup Hostility
-0.07326,0.007634,0.087373,10208,2017,United States,(Quasi)Experiment,Islamist,Outgroup Hostility
0.192337,0.002755,0.052488,10209,2019,Other: Western,Correlation,Islamist,Conservatism
0.459897,0.002755,0.052488,10209,2019,Other: Western,Correlation,Islamist,Conservatism
0.213171,0.002755,0.052488,10209,2019,Other: Western,Correlation,Islamist,Conservatism
0.51007,0.002755,0.052488,10209,2019,Other: Western,Correlation,Islamist,Outgroup Hostility
0.171667,0.002755,0.052488,10209,2019,Other: Western,Correlation,Islamist,Outgroup Hostility
0.234189,0.002755,0.052488,10209,2019,Other: Western,Correlation,Islamist,Conservatism
0.40006,0.002755,0.052488,10209,2019,Other: Western,Correlation,Islamist,Conservatism
0.255413,0.002755,0.052488,10209,2019,Other: Western,Correlation,Islamist,Conservatism
0.365444,0.002755,0.052488,10209,2019,Other: Western,Correlation,Islamist,Outgroup Hostility
0.040021,0.002755,0.052488,10209,2019,Other: Western,Correlation,Islamist,Outgroup Hostility
0.245547,0.014925,0.122168,10210,2011,United States,(Quasi)Experiment,No Ideology,Conservatism
0.20586,0.003546,0.059548,10211,2017,Other: Western,Correlation,Other,Outgroup Hostility
0.206903,0.003546,0.059548,10211,2017,Other: Western,Correlation,Other,Outgroup Hostility
0.222605,0.003546,0.059548,10211,2017,Other: Western,Correlation,Other,Outgroup Hostility
-0.023004,0.003546,0.059548,10211,2017,Other: Western,Correlation,Other,Conservatism
0.034013,0.00495,0.070356,10211,2017,,Correlation,Other,Outgroup Hostility
-0.004,0.00495,0.070356,10211,2017,,Correlation,Other,Outgroup Hostility
-0.075141,0.00495,0.070356,10211,2017,,Correlation,Other,Outgroup Hostility
-0.05305,0.00495,0.070356,10211,2017,,Correlation,Other,Outgroup Hostility
0.050042,0.00495,0.070356,10211,2017,,Correlation,Other,Outgroup Hostility
0.003,0.00495,0.070356,10211,2017,,Correlation,Other,Outgroup Hostility
0.015001,0.00495,0.070356,10211,2017,,Correlation,Other,Outgroup Hostility
0.016001,0.00495,0.070356,10211,2017,,Correlation,Other,Outgroup Hostility
-0.137867,0.00495,0.070356,10211,2017,,Correlation,Other,Conservatism
-0.170637,0.00495,0.070356,10211,2017,,Correlation,Other,Conservatism
0.282326,0.013333,0.115469,10212,2007,Other: Western,(Quasi)Experiment,Islamist,Rally Effects
0.179996,0.006757,0.082201,10212,2007,Other: Western,(Quasi)Experiment,Islamist,Rally Effects
0.115672,0.027027,0.164399,10212,2007,Other: Western,(Quasi)Experiment,Islamist,Rally Effects
0.441721,0.028571,0.16903,10212,2007,Other: Western,(Quasi)Experiment,Islamist,Rally Effects
-0.134679,0.028571,0.16903,10212,2007,Other: Western,(Quasi)Experiment,Islamist,Rally Effects
0.181928,0.021277,0.145866,10212,2007,Other: Western,(Quasi)Experiment,No Ideology,Rally Effects
0.356735,0.006579,0.081111,10213,2015,Other: Western,Correlation,No Ideology,Conservatism
0.409662,0.006579,0.081111,10213,2015,Other: Western,Correlation,No Ideology,Conservatism
0.180728,0.006579,0.081111,10213,2015,Other: Western,Correlation,No Ideology,Conservatism
0.217237,0.006579,0.081111,10213,2015,Other: Western,Correlation,No Ideology,Conservatism
0.257383,0.006623,0.081382,10213,2015,Other: Western,Correlation,No Ideology,Outgroup Hostility
0.343498,0.006623,0.081382,10213,2015,Other: Western,Correlation,No Ideology,Outgroup Hostility
0.319375,0.006623,0.081382,10213,2015,Other: Western,Correlation,No Ideology,Outgroup Hostility
0.387327,0.006623,0.081382,10213,2015,Other: Western,Correlation,No Ideology,Outgroup Hostility
0.255211,0.006623,0.081382,10213,2015,Other: Western,Correlation,No Ideology,Outgroup Hostility
0.261707,0.006623,0.081382,10213,2015,Other: Western,Correlation,No Ideology,Outgroup Hostility
0.173791,0.006623,0.081382,10213,2015,Other: Western,Correlation,No Ideology,Outgroup Hostility
0.238674,0.006623,0.081382,10213,2015,Other: Western,Correlation,No Ideology,Outgroup Hostility
0.259447,0.006579,0.081111,10213,2015,Other: Western,Correlation,No Ideology,Outgroup Hostility
0.354754,0.006579,0.081111,10213,2015,Other: Western,Correlation,No Ideology,Outgroup Hostility
0.123368,0.006623,0.081382,10213,2015,Other: Western,Correlation,No Ideology,Outgroup Hostility
0.242683,0.006623,0.081382,10213,2015,Other: Western,Correlation,No Ideology,Outgroup Hostility
0.0643792149274292,0.005917147929,0.076923,10214,2019,Other: Western,Longitudinal,Islamist,Outgroup Hostility
-0.0926492758572496,0.005917147929,0.076923,10214,2019,Other: Western,Longitudinal,Islamist,Outgroup Hostility
0.033957302908708,0.005917147929,0.076923,10214,2019,Other: Western,Longitudinal,Islamist,Outgroup Hostility
-0.00410115789548861,0.005917147929,0.076923,10214,2019,Other: Western,Longitudinal,Islamist,Outgroup Hostility
-0.0305468152992903,0.005917147929,0.076923,10214,2019,Other: Western,Longitudinal,Islamist,Outgroup Hostility
0.0492157260760239,0.005917147929,0.076923,10214,2019,Other: Western,Longitudinal,Islamist,Outgroup Hostility
0.137621123121711,0.007246435876,0.085126,10214,2019,Other: Western,Longitudinal,Islamist,Outgroup Hostility
-0.175209485469696,0.007246435876,0.085126,10214,2019,Other: Western,Longitudinal,Islamist,Outgroup Hostility
-0.0440236935629554,0.007246435876,0.085126,10214,2019,Other: Western,Longitudinal,Islamist,Outgroup Hostility
-0.0950568722615109,0.007246435876,0.085126,10214,2019,Other: Western,Longitudinal,Islamist,Outgroup Hostility
-0.145277914569338,0.007246435876,0.085126,10214,2019,Other: Western,Longitudinal,Islamist,Outgroup Hostility
0.0527407101743702,0.007246435876,0.085126,10214,2019,Other: Western,Longitudinal,Islamist,Outgroup Hostility
0.0896990070753019,0.013698595681,0.117041,10214,2019,Other: Western,Longitudinal,Islamist,Outgroup Hostility
0.0371978805955381,0.013698595681,0.117041,10214,2019,Other: Western,Longitudinal,Islamist,Outgroup Hostility
-0.0466525060069532,0.013698595681,0.117041,10214,2019,Other: Western,Longitudinal,Islamist,Outgroup Hostility
0,0.013698595681,0.117041,10214,2019,Other: Western,Longitudinal,Islamist,Outgroup Hostility
0.179943397910186,0.016949175721,0.130189,10214,2019,Other: Western,Longitudinal,Islamist,Outgroup Hostility
0.0700865931979275,0.016949175721,0.130189,10214,2019,Other: Western,Longitudinal,Islamist,Outgroup Hostility
-0.121310893635964,0.016949175721,0.130189,10214,2019,Other: Western,Longitudinal,Islamist,Outgroup Hostility
0.186778317549699,0.013698595681,0.117041,10214,2019,Other: Western,Longitudinal,Islamist,Outgroup Hostility
0.041385,0.000493,0.022204,10215,2016,Other: Western,(Quasi)Experiment,Islamist,Outgroup Hostility
0.08773,0.000493,0.022204,10215,2016,Other: Western,(Quasi)Experiment,Islamist,Outgroup Hostility
0.075535,0.000493,0.022204,10215,2016,Other: Western,(Quasi)Experiment,Islamist,Rally Effects
-0.007107,0.000493,0.022204,10215,2016,Other: Western,(Quasi)Experiment,Islamist,Conservatism
0.01598,0.000493,0.022204,10215,2016,Other: Western,(Quasi)Experiment,Islamist,Conservatism
0.059224,0.000493,0.022204,10215,2016,Other: Western,(Quasi)Experiment,Islamist,Conservatism
-0.036692,0.000493,0.022204,10215,2016,Other: Western,(Quasi)Experiment,Islamist,Conservatism
0.071858,0.00129,0.035917,10215,2016,Other: Western,(Quasi)Experiment,Islamist,Outgroup Hostility
0.180608,0.00129,0.035917,10215,2016,Other: Western,(Quasi)Experiment,Islamist,Outgroup Hostility
0.141134,0.00129,0.035917,10215,2016,Other: Western,(Quasi)Experiment,Islamist,Rally Effects
0.001942,0.00129,0.035917,10215,2016,Other: Western,(Quasi)Experiment,Islamist,Conservatism
0.058102,0.00129,0.035917,10215,2016,Other: Western,(Quasi)Experiment,Islamist,Conservatism
0.112278,0.00129,0.035917,10215,2016,Other: Western,(Quasi)Experiment,Islamist,Conservatism
0.0072,0.00129,0.035917,10215,2016,Other: Western,(Quasi)Experiment,Islamist,Conservatism
-0.028935,0.00146,0.03821,10215,2016,Other: Western,(Quasi)Experiment,Islamist,Outgroup Hostility
0.01949,0.00146,0.03821,10215,2016,Other: Western,(Quasi)Experiment,Islamist,Outgroup Hostility
0.028715,0.00146,0.03821,10215,2016,Other: Western,(Quasi)Experiment,Islamist,Rally Effects
0.018799,0.00146,0.03821,10215,2016,Other: Western,(Quasi)Experiment,Islamist,Conservatism
-0.037262,0.00146,0.03821,10215,2016,Other: Western,(Quasi)Experiment,Islamist,Conservatism
-0.019295,0.00146,0.03821,10215,2016,Other: Western,(Quasi)Experiment,Islamist,Conservatism
-0.090859,0.000772,0.027785,10215,2016,Other: Western,(Quasi)Experiment,Islamist,Conservatism
0.228095,0.003436,0.058617,10216,2020,Other: Western,(Quasi)Experiment,Islamist,Rally Effects
0.020894,0.002532,0.050319,10216,2020,Other: Western,(Quasi)Experiment,Islamist,Outgroup Hostility
0.033755,0.002532,0.050319,10216,2020,Other: Western,(Quasi)Experiment,Islamist,Outgroup Hostility
0.014534,0.002532,0.050319,10216,2020,Other: Western,(Quasi)Experiment,Islamist,Conservatism
0.0512958924123345,0.000298045696,0.017264,10217,2018,Other: Western,Longitudinal,Islamist,Rally Effects
-0.13074,0.000676,0.026,10217,2018,Other: Western,Longitudinal,Islamist,Rally Effects
0.161387,0.000671,0.025904,10217,2018,Other: Western,Longitudinal,Islamist,Rally Effects
-0.020003,4.1e-05,0.006403,10217,2018,Other: Western,Correlation,Islamist,Rally Effects
0.01,4.2e-05,0.006481,10217,2018,Other: Western,Correlation,Islamist,Rally Effects
0.050042,4.1e-05,0.006403,10217,2018,Other: Western,Correlation,Islamist,Rally Effects
0.040021,4.2e-05,0.006481,10217,2018,Other: Western,Correlation,Islamist,Rally Effects
-0.04503,4.1e-05,0.006403,10218,2019,Other: Western,Correlation,Islamist,Rally Effects
0.176614,4.1e-05,0.006403,10218,2019,Other: Western,Correlation,Islamist,Conservatism
0.104175,4.4e-05,0.006633,10218,2019,Other: Western,Correlation,Islamist,Conservatism
0.123626,4.1e-05,0.006403,10218,2019,Other: Western,Correlation,Islamist,Rally Effects
-0.13074,4.1e-05,0.006403,10218,2019,Other: Western,Correlation,Islamist,Rally Effects
0.242335,4.1e-05,0.006403,10218,2019,Other: Western,Correlation,Islamist,Conservatism
0.260967,4.4e-05,0.006633,10218,2019,Other: Western,Correlation,Islamist,Conservatism
0.145008,4.1e-05,0.006403,10218,2019,Other: Western,Correlation,Islamist,Rally Effects
0.070115,4.7e-05,0.006856,10219,2019,Other: Western,Correlation,Islamist,Conservatism
0.234189,4.7e-05,0.006856,10219,2019,Other: Western,Correlation,Islamist,Conservatism
0.0352582207154381,0.000349764804,0.018702,10220,2018,Other: Western,Correlation,Islamist,Conservatism
0.30621,0.000703,0.026514,10220,2018,Other: Western,Correlation,Islamist,Conservatism
0.142777,0.000698,0.02642,10220,2018,Other: Western,Correlation,Islamist,Conservatism
0.002349,0.00035,0.018708,10220,2018,Other: Western,Correlation,Islamist,Conservatism
0.004808,0.002024,0.044989,10221,2010,Other: Western,Correlation,Islamist,Rally Effects
0.087801,0.007519,0.086712,10222,2016,Other: Western,(Quasi)Experiment,Islamist,Outgroup Hostility
0.020003,3.8e-05,0.006164,10223,2019,Other: Western,Correlation,No Ideology,Conservatism
0.030009,3.8e-05,0.006164,10223,2019,Other: Western,Correlation,No Ideology,Conservatism
0.038178,0.007874,0.088736,10223,2019,Other: Western,(Quasi)Experiment,Islamist,Rally Effects
0.083727,0.007874,0.088736,10223,2019,Other: Western,(Quasi)Experiment,Islamist,Rally Effects
0.083554,0.007874,0.088736,10223,2019,Other: Western,(Quasi)Experiment,Islamist,Rally Effects
0.135028,0.007874,0.088736,10223,2019,Other: Western,(Quasi)Experiment,Islamist,Rally Effects
0.001203,0.009434,0.097129,10223,2019,Other: Western,(Quasi)Experiment,Islamist,Rally Effects
0.001203,0.009434,0.097129,10223,2019,Other: Western,(Quasi)Experiment,Islamist,Rally Effects
0.001215,0.009615,0.098056,10223,2019,Other: Western,(Quasi)Experiment,Islamist,Rally Effects
0.001215,0.009615,0.098056,10223,2019,Other: Western,(Quasi)Experiment,Islamist,Rally Effects
0.041204,0.004329,0.065795,10223,2019,Other: Western,(Quasi)Experiment,Islamist,Rally Effects
0.001043,0.007042,0.083917,10223,2019,Other: Western,(Quasi)Experiment,Islamist,Rally Effects
0.050435,0.004329,0.065795,10223,2019,Other: Western,(Quasi)Experiment,Islamist,Rally Effects
0.058909,0.007042,0.083917,10223,2019,Other: Western,(Quasi)Experiment,Islamist,Rally Effects
0.001283,0.010753,0.103697,10223,2019,,(Quasi)Experiment,Islamist,Rally Effects
0.178865,0.011236,0.106,10223,2019,,(Quasi)Experiment,Islamist,Rally Effects
0.088962,0.010753,0.103697,10223,2019,,(Quasi)Experiment,Islamist,Rally Effects
0.118903,0.011236,0.106,10223,2019,,(Quasi)Experiment,Islamist,Rally Effects
0.320545,0.020408,0.142857,10224,2010,Israel,Correlation,Other,Conservatism
0.223656,0.020408,0.142857,10224,2010,Israel,Correlation,Other,Outgroup Hostility
0.17287,0.015152,0.123093,10225,2017,Other: Western,(Quasi)Experiment,Islamist,Outgroup Hostility
0.18928,0.015873,0.125988,10225,2017,Other: Western,(Quasi)Experiment,Islamist,Outgroup Hostility
0.192337,0.000835,0.028896,10226,2019,Other: Western,Correlation,No Ideology,Conservatism
0.266108,0.000835,0.028896,10226,2019,Other: Western,Correlation,Islamist,Conservatism
0.423649,0.000835,0.028896,10226,2019,Other: Western,Correlation,No Ideology,Conservatism
0.549306,0.000835,0.028896,10226,2019,Other: Western,Correlation,Islamist,Conservatism
0.276864,0.000835,0.028896,10226,2019,Other: Western,Correlation,No Ideology,Outgroup Hostility
0.435611,0.000835,0.028896,10226,2019,Other: Western,Correlation,Islamist,Outgroup Hostility
0.069347,0.008197,0.090537,10227,2015,United States,(Quasi)Experiment,Islamist,Conservatism
0.182268,0.008197,0.090537,10227,2015,United States,(Quasi)Experiment,Islamist,Conservatism
0.014523,0.000996,0.031559,10228,2019,United States,(Quasi)Experiment,No Ideology,Conservatism
0,0.000991,0.03148,10228,2019,United States,(Quasi)Experiment,No Ideology,Conservatism
0.01573,0.000986,0.031401,10228,2019,United States,(Quasi)Experiment,No Ideology,Conservatism
0.014504,0.000983,0.031353,10228,2019,United States,(Quasi)Experiment,No Ideology,Conservatism
0.152302,0.001285,0.035847,10228,2019,United States,Correlation,No Ideology,Conservatism
0.071527,0.001277,0.035735,10228,2019,United States,Correlation,No Ideology,Conservatism
0.274341,0.001271,0.035651,10228,2019,United States,Correlation,No Ideology,Conservatism
0.381464,0.001267,0.035595,10228,2019,United States,Correlation,No Ideology,Conservatism
-0.051663,0.001287,0.035875,10228,2019,United States,Correlation,No Ideology,Conservatism
-0.081595,0.001279,0.035763,10228,2019,United States,Correlation,No Ideology,Conservatism
0.190708,0.001272,0.035665,10228,2019,United States,Correlation,No Ideology,Conservatism
0.283952,0.001271,0.035651,10228,2019,United States,Correlation,No Ideology,Conservatism
-0.022713,0.00111,0.033317,10228,2019,United States,(Quasi)Experiment,No Ideology,Conservatism
0.095686,0.001072,0.032741,10228,2019,United States,(Quasi)Experiment,No Ideology,Conservatism
0.081525,0.001072,0.032741,10228,2019,United States,(Quasi)Experiment,No Ideology,Conservatism
-0.001398,0.000782,0.027964,10229,2008,United States,(Quasi)Experiment,Islamist,Rally Effects
0.006415,0.000782,0.027964,10229,2008,United States,(Quasi)Experiment,Islamist,Rally Effects
-0.031859,0.000782,0.027964,10229,2008,United States,(Quasi)Experiment,Islamist,Rally Effects
0.202733,0.000836,0.028914,10230,2019,Other: Western,Correlation,No Ideology,Conservatism
0.181983,0.000836,0.028914,10230,2019,Other: Western,Correlation,No Ideology,Rally Effects
0.435611,0.000836,0.028914,10230,2019,Other: Western,Correlation,No Ideology,Outgroup Hostility
0.497311,0.000836,0.028914,10230,2019,Other: Western,Correlation,No Ideology,Conservatism
0.305238,0.019608,0.140029,10231,2008,Other: Western,(Quasi)Experiment,Other,Conservatism
0.31552,0.021277,0.145866,10232,2009,United States,(Quasi)Experiment,Islamist,Conservatism
0.074763,0.021277,0.145866,10232,2009,United States,(Quasi)Experiment,Islamist,Outgroup Hostility
-0.13324,0.027027,0.164399,10232,2009,Other: Western,(Quasi)Experiment,Islamist,Conservatism
0.083569,0.027027,0.164399,10232,2009,Other: Western,(Quasi)Experiment,Islamist,Outgroup Hostility
0.306683,0.009901,0.099504,10232,2009,United States,(Quasi)Experiment,Islamist,Conservatism
0.216242,0.009901,0.099504,10232,2009,United States,(Quasi)Experiment,Islamist,Conservatism
0.18845,0.002457,0.049568,10233,2017,United States,Correlation,No Ideology,Outgroup Hostility
0.189553,0.002342,0.048394,10233,2017,United States,Correlation,No Ideology,Outgroup Hostility
0.202733,0.001314,0.036249,10234,2018,Israel,Correlation,Other,Rally Effects
0.040021,0.001314,0.036249,10234,2018,Israel,Correlation,Other,Rally Effects
0.044853,0.003401,0.058318,10235,2018,Israel,(Quasi)Experiment,Other,Outgroup Hostility
0.13074,0.008475,0.09206,10236,2019,Israel,Correlation,No Ideology,Conservatism
0.100335,0.002288,0.047833,10236,2019,Israel,(Quasi)Experiment,Other,Conservatism
0.13074,0.002288,0.047833,10236,2019,Israel,(Quasi)Experiment,Other,Conservatism
0.223600148688845,0.000536478244,0.023162,10237,2020,Other: Western,(Quasi)Experiment,Islamist,Rally Effects
0.00627,0.000719,0.026814,10238,2020,Other: Western,(Quasi)Experiment,Islamist,Rally Effects
0.006735,0.000715,0.026739,10238,2020,Other: Western,(Quasi)Experiment,Islamist,Rally Effects
0.059783,0.000722,0.02687,10238,2020,Other: Western,(Quasi)Experiment,Islamist,Rally Effects
0.027871,0.000718,0.026796,10238,2020,Other: Western,(Quasi)Experiment,Islamist,Rally Effects
-0.016608,0.000773,0.027803,10238,2020,Other: Western,(Quasi)Experiment,Islamist,Rally Effects
0.015465,0.000724,0.026907,10238,2020,Other: Western,(Quasi)Experiment,Islamist,Outgroup Hostility
0.011269,0.000724,0.026907,10238,2020,Other: Western,(Quasi)Experiment,Islamist,Outgroup Hostility
-0.020223,0.000522,0.022847,10238,2020,Other: Western,(Quasi)Experiment,Islamist,Rally Effects
-0.015688,0.000519,0.022782,10238,2020,Other: Western,(Quasi)Experiment,Islamist,Rally Effects
0.033947,0.000524,0.022891,10238,2020,Other: Western,(Quasi)Experiment,Islamist,Rally Effects
0.002149,0.000522,0.022847,10238,2020,Other: Western,(Quasi)Experiment,Islamist,Rally Effects
-0.004459,0.000572,0.023917,10238,2020,Other: Western,(Quasi)Experiment,Islamist,Rally Effects
0.023324,0.000524,0.022891,10238,2020,Other: Western,(Quasi)Experiment,Islamist,Outgroup Hostility
0.033933,0.000527,0.022956,10238,2020,Other: Western,(Quasi)Experiment,Islamist,Outgroup Hostility
